animals,unit,geo,month,year,population
,Thousand heads (animals),Netherlands,A4100,1995,: 
,Thousand heads (animals),Poland,A4100,1995,: 
,Thousand heads (animals),Sweden,A4100,1995,: 
,Thousand heads (animals),Slovenia,A4100,1995,: 
,Thousand heads (animals),Slovakia,A4100,1995,: 
,Thousand heads (animals),Belgium,A4110K,1995,: 
,Thousand heads (animals),Bulgaria,A4110K,1995,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1995,: 
,Thousand heads (animals),Hungary,A4110K,1995,: 
,Thousand heads (animals),Ireland,A4110K,1995,4495.90 
,Thousand heads (animals),Lithuania,A4110K,1995,: 
,Thousand heads (animals),Luxembourg,A4110K,1995,: 
,Thousand heads (animals),Latvia,A4110K,1995,: 
,Thousand heads (animals),Netherlands,A4110K,1995,: 
,Thousand heads (animals),Poland,A4110K,1995,450.47 
,Thousand heads (animals),Sweden,A4110K,1995,: 
,Thousand heads (animals),Slovenia,A4110K,1995,: 
,Thousand heads (animals),Belgium,A4110KC,1995,: 
,Thousand heads (animals),Bulgaria,A4110KC,1995,: 
,Thousand heads (animals),Hungary,A4110KC,1995,: 
,Thousand heads (animals),Latvia,A4110KC,1995,: 
,Thousand heads (animals),Netherlands,A4110KC,1995,: 
,Thousand heads (animals),Poland,A4110KC,1995,: 
,Thousand heads (animals),Sweden,A4110KC,1995,: 
,Thousand heads (animals),Slovenia,A4110KC,1995,: 
,Thousand heads (animals),Belgium,A4110KD,1995,: 
,Thousand heads (animals),Bulgaria,A4110KD,1995,: 
,Thousand heads (animals),Hungary,A4110KD,1995,: 
,Thousand heads (animals),Latvia,A4110KD,1995,: 
,Thousand heads (animals),Netherlands,A4110KD,1995,: 
,Thousand heads (animals),Poland,A4110KD,1995,: 
,Thousand heads (animals),Sweden,A4110KD,1995,: 
,Thousand heads (animals),Slovenia,A4110KD,1995,: 
,Thousand heads (animals),Belgium,A4120,1995,: 
,Thousand heads (animals),Bulgaria,A4120,1995,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1995,: 
,Thousand heads (animals),Hungary,A4120,1995,: 
,Thousand heads (animals),Ireland,A4120,1995,3717.80 
,Thousand heads (animals),Lithuania,A4120,1995,: 
,Thousand heads (animals),Luxembourg,A4120,1995,: 
,Thousand heads (animals),Latvia,A4120,1995,: 
,Thousand heads (animals),Netherlands,A4120,1995,: 
,Thousand heads (animals),Poland,A4120,1995,: 
,Thousand heads (animals),Sweden,A4120,1995,: 
,Thousand heads (animals),Slovenia,A4120,1995,: 
,Thousand heads (animals),Albania,A4100,1995,: 
,Thousand heads (animals),Austria,A4100,1995,365.25 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,1995,: 
,Thousand heads (animals),Belgium,A4100,1995,118.00 
,Thousand heads (animals),Bulgaria,A4100,1995,3383.00 
,Thousand heads (animals),Cyprus,A4100,1995,250.00 
,Thousand heads (animals),Czechia,A4100,1995,134.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1995,2394.74 
,Thousand heads (animals),Denmark,A4100,1995,93.00 
,Thousand heads (animals),Estonia,A4100,1995,48.10 
,Thousand heads (animals),Greece,A4100,1995,9606.00 
,Thousand heads (animals),Spain,A4100,1995,21301.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,1995,94685.49 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,1995,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,1995,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,1995,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,1995,: 
,Thousand heads (animals),Finland,A4100,1995,114.50 
,Thousand heads (animals),France,A4100,1995,10075.00 
,Thousand heads (animals),Croatia,A4100,1995,: 
,Thousand heads (animals),Hungary,A4100,1995,977.00 
,Thousand heads (animals),Ireland,A4100,1995,5583.00 
,Thousand heads (animals),Iceland,A4100,1995,: 
,Thousand heads (animals),Italy,A4100,1995,10668.00 
,Thousand heads (animals),Lithuania,A4100,1995,32.30 
,Thousand heads (animals),Luxembourg,A4100,1995,7.00 
,Thousand heads (animals),Latvia,A4100,1995,72.10 
,Thousand heads (animals),Montenegro,A4100,1995,: 
,Thousand heads (animals),North Macedonia,A4100,1995,: 
,Thousand heads (animals),Malta,A4100,1995,: 
,Thousand heads (animals),Netherlands,A4100,1995,1450.00 
,Thousand heads (animals),Poland,A4100,1995,608.00 
,Thousand heads (animals),Portugal,A4100,1995,3482.00 
,Thousand heads (animals),Romania,A4100,1995,10381.00 
,Thousand heads (animals),Serbia,A4100,1995,: 
,Thousand heads (animals),Sweden,A4100,1995,461.00 
,Thousand heads (animals),Slovenia,A4100,1995,28.00 
,Thousand heads (animals),Slovakia,A4100,1995,428.00 
,Thousand heads (animals),Turkey,A4100,1995,: 
,Thousand heads (animals),United Kingdom,A4100,1995,28967.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,1995,: 
,Thousand heads (animals),Albania,A4110K,1995,: 
,Thousand heads (animals),Austria,A4110K,1995,214.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,1995,: 
,Thousand heads (animals),Belgium,A4110K,1995,83.00 
,Thousand heads (animals),Bulgaria,A4110K,1995,2683.00 
,Thousand heads (animals),Cyprus,A4110K,1995,: 
,Thousand heads (animals),Czechia,A4110K,1995,97.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1995,1686.05 
,Thousand heads (animals),Denmark,A4110K,1995,77.00 
,Thousand heads (animals),Estonia,A4110K,1995,: 
,Thousand heads (animals),Greece,A4110K,1995,6359.00 
,Thousand heads (animals),Spain,A4110K,1995,15741.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,1995,68605.85 
,Thousand heads (animals),Finland,A4110K,1995,79.80 
,Thousand heads (animals),France,A4110K,1995,7880.00 
,Thousand heads (animals),Croatia,A4110K,1995,: 
,Thousand heads (animals),Hungary,A4110K,1995,741.00 
,Thousand heads (animals),Ireland,A4110K,1995,4372.00 
,Thousand heads (animals),Iceland,A4110K,1995,: 
,Thousand heads (animals),Italy,A4110K,1995,8518.00 
,Thousand heads (animals),Lithuania,A4110K,1995,21.50 
,Thousand heads (animals),Luxembourg,A4110K,1995,5.00 
,Thousand heads (animals),Latvia,A4110K,1995,46.60 
,Thousand heads (animals),Montenegro,A4110K,1995,: 
,Thousand heads (animals),North Macedonia,A4110K,1995,: 
,Thousand heads (animals),Malta,A4110K,1995,: 
,Thousand heads (animals),Netherlands,A4110K,1995,1080.00 
,Thousand heads (animals),Poland,A4110K,1995,406.00 
,Thousand heads (animals),Portugal,A4110K,1995,2377.00 
,Thousand heads (animals),Romania,A4110K,1995,7688.00 
,Thousand heads (animals),Serbia,A4110K,1995,: 
,Thousand heads (animals),Sweden,A4110K,1995,195.00 
,Thousand heads (animals),Slovenia,A4110K,1995,23.12 
,Thousand heads (animals),Slovakia,A4110K,1995,334.00 
,Thousand heads (animals),Turkey,A4110K,1995,: 
,Thousand heads (animals),United Kingdom,A4110K,1995,19939.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,1995,: 
,Thousand heads (animals),Albania,A4110KC,1995,: 
,Thousand heads (animals),Austria,A4110KC,1995,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,1995,: 
,Thousand heads (animals),Belgium,A4110KC,1995,11.00 
,Thousand heads (animals),Bulgaria,A4110KC,1995,2386.00 
,Thousand heads (animals),Cyprus,A4110KC,1995,: 
,Thousand heads (animals),Czechia,A4110KC,1995,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,1995,: 
,Thousand heads (animals),Greece,A4110KC,1995,: 
,Thousand heads (animals),Spain,A4110KC,1995,2470.00 
,Thousand heads (animals),Finland,A4110KC,1995,: 
,Thousand heads (animals),France,A4110KC,1995,1556.00 
,Thousand heads (animals),Croatia,A4110KC,1995,: 
,Thousand heads (animals),Hungary,A4110KC,1995,: 
,Thousand heads (animals),Ireland,A4110KC,1995,: 
,Thousand heads (animals),Iceland,A4110KC,1995,: 
,Thousand heads (animals),Italy,A4110KC,1995,6676.00 
,Thousand heads (animals),Lithuania,A4110KC,1995,: 
,Thousand heads (animals),Luxembourg,A4110KC,1995,: 
,Thousand heads (animals),Latvia,A4110KC,1995,: 
,Thousand heads (animals),Montenegro,A4110KC,1995,: 
,Thousand heads (animals),North Macedonia,A4110KC,1995,: 
,Thousand heads (animals),Malta,A4110KC,1995,: 
,Thousand heads (animals),Netherlands,A4110KC,1995,: 
,Thousand heads (animals),Poland,A4110KC,1995,: 
,Thousand heads (animals),Portugal,A4110KC,1995,624.00 
,Thousand heads (animals),Romania,A4110KC,1995,: 
,Thousand heads (animals),Serbia,A4110KC,1995,: 
,Thousand heads (animals),Sweden,A4110KC,1995,: 
,Thousand heads (animals),Slovenia,A4110KC,1995,: 
,Thousand heads (animals),Slovakia,A4110KC,1995,: 
,Thousand heads (animals),Turkey,A4110KC,1995,: 
,Thousand heads (animals),United Kingdom,A4110KC,1995,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,1995,: 
,Thousand heads (animals),Albania,A4110KD,1995,: 
,Thousand heads (animals),Austria,A4110KD,1995,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,1995,: 
,Thousand heads (animals),Belgium,A4110KD,1995,72.00 
,Thousand heads (animals),Bulgaria,A4110KD,1995,: 
,Thousand heads (animals),Cyprus,A4110KD,1995,: 
,Thousand heads (animals),Czechia,A4110KD,1995,97.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,1995,: 
,Thousand heads (animals),Greece,A4110KD,1995,: 
,Thousand heads (animals),Spain,A4110KD,1995,13271.00 
,Thousand heads (animals),Finland,A4110KD,1995,79.80 
,Thousand heads (animals),France,A4110KD,1995,6324.00 
,Thousand heads (animals),Croatia,A4110KD,1995,: 
,Thousand heads (animals),Hungary,A4110KD,1995,: 
,Thousand heads (animals),Ireland,A4110KD,1995,: 
,Thousand heads (animals),Iceland,A4110KD,1995,: 
,Thousand heads (animals),Italy,A4110KD,1995,1842.00 
,Thousand heads (animals),Lithuania,A4110KD,1995,: 
,Thousand heads (animals),Luxembourg,A4110KD,1995,: 
,Thousand heads (animals),Latvia,A4110KD,1995,46.60 
,Thousand heads (animals),Montenegro,A4110KD,1995,: 
,Thousand heads (animals),North Macedonia,A4110KD,1995,: 
,Thousand heads (animals),Malta,A4110KD,1995,: 
,Thousand heads (animals),Netherlands,A4110KD,1995,: 
,Thousand heads (animals),Poland,A4110KD,1995,: 
,Thousand heads (animals),Portugal,A4110KD,1995,1753.00 
,Thousand heads (animals),Romania,A4110KD,1995,: 
,Thousand heads (animals),Serbia,A4110KD,1995,: 
,Thousand heads (animals),Sweden,A4110KD,1995,: 
,Thousand heads (animals),Slovenia,A4110KD,1995,: 
,Thousand heads (animals),Slovakia,A4110KD,1995,: 
,Thousand heads (animals),Turkey,A4110KD,1995,: 
,Thousand heads (animals),United Kingdom,A4110KD,1995,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,1995,: 
,Thousand heads (animals),Albania,A4120,1995,: 
,Thousand heads (animals),Austria,A4120,1995,151.25 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,1995,: 
,Thousand heads (animals),Belgium,A4120,1995,33.00 
,Thousand heads (animals),Bulgaria,A4120,1995,: 
,Thousand heads (animals),Cyprus,A4120,1995,: 
,Thousand heads (animals),Czechia,A4120,1995,37.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1995,708.69 
,Thousand heads (animals),Denmark,A4120,1995,16.00 
,Thousand heads (animals),Estonia,A4120,1995,: 
,Thousand heads (animals),Greece,A4120,1995,3247.00 
,Thousand heads (animals),Spain,A4120,1995,5560.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,1995,26060.44 
,Thousand heads (animals),Finland,A4120,1995,34.70 
,Thousand heads (animals),France,A4120,1995,2177.00 
,Thousand heads (animals),Croatia,A4120,1995,: 
,Thousand heads (animals),Hungary,A4120,1995,: 
,Thousand heads (animals),Ireland,A4120,1995,1210.80 
,Thousand heads (animals),Iceland,A4120,1995,: 
,Thousand heads (animals),Italy,A4120,1995,2150.00 
,Thousand heads (animals),Lithuania,A4120,1995,: 
,Thousand heads (animals),Luxembourg,A4120,1995,2.00 
,Thousand heads (animals),Latvia,A4120,1995,25.50 
,Thousand heads (animals),Montenegro,A4120,1995,: 
,Thousand heads (animals),North Macedonia,A4120,1995,: 
,Thousand heads (animals),Malta,A4120,1995,: 
,Thousand heads (animals),Netherlands,A4120,1995,370.00 
,Thousand heads (animals),Poland,A4120,1995,202.00 
,Thousand heads (animals),Portugal,A4120,1995,1105.00 
,Thousand heads (animals),Romania,A4120,1995,: 
,Thousand heads (animals),Serbia,A4120,1995,: 
,Thousand heads (animals),Sweden,A4120,1995,266.00 
,Thousand heads (animals),Slovenia,A4120,1995,: 
,Thousand heads (animals),Slovakia,A4120,1995,: 
,Thousand heads (animals),Turkey,A4120,1995,: 
,Thousand heads (animals),United Kingdom,A4120,1995,9029.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,1995,: 
,Thousand heads (animals),Belgium,A4100,1994,: 
,Thousand heads (animals),Bulgaria,A4100,1994,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1994,: 
,Thousand heads (animals),Hungary,A4100,1994,: 
,Thousand heads (animals),Ireland,A4100,1994,8404.20 
,Thousand heads (animals),Lithuania,A4100,1994,: 
,Thousand heads (animals),Luxembourg,A4100,1994,: 
,Thousand heads (animals),Latvia,A4100,1994,: 
,Thousand heads (animals),Netherlands,A4100,1994,: 
,Thousand heads (animals),Poland,A4100,1994,: 
,Thousand heads (animals),Sweden,A4100,1994,: 
,Thousand heads (animals),Slovenia,A4100,1994,: 
,Thousand heads (animals),Slovakia,A4100,1994,: 
,Thousand heads (animals),Belgium,A4110K,1994,: 
,Thousand heads (animals),Bulgaria,A4110K,1994,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1994,: 
,Thousand heads (animals),Hungary,A4110K,1994,: 
,Thousand heads (animals),Ireland,A4110K,1994,4621.40 
,Thousand heads (animals),Lithuania,A4110K,1994,: 
,Thousand heads (animals),Luxembourg,A4110K,1994,: 
,Thousand heads (animals),Latvia,A4110K,1994,: 
,Thousand heads (animals),Netherlands,A4110K,1994,: 
,Thousand heads (animals),Poland,A4110K,1994,549.37 
,Thousand heads (animals),Sweden,A4110K,1994,: 
,Thousand heads (animals),Slovenia,A4110K,1994,: 
,Thousand heads (animals),Belgium,A4110KC,1994,: 
,Thousand heads (animals),Bulgaria,A4110KC,1994,: 
,Thousand heads (animals),Hungary,A4110KC,1994,: 
,Thousand heads (animals),Latvia,A4110KC,1994,: 
,Thousand heads (animals),Netherlands,A4110KC,1994,: 
,Thousand heads (animals),Poland,A4110KC,1994,: 
,Thousand heads (animals),Sweden,A4110KC,1994,: 
,Thousand heads (animals),Slovenia,A4110KC,1994,: 
,Thousand heads (animals),Belgium,A4110KD,1994,: 
,Thousand heads (animals),Bulgaria,A4110KD,1994,: 
,Thousand heads (animals),Hungary,A4110KD,1994,: 
,Thousand heads (animals),Latvia,A4110KD,1994,: 
,Thousand heads (animals),Netherlands,A4110KD,1994,: 
,Thousand heads (animals),Poland,A4110KD,1994,: 
,Thousand heads (animals),Sweden,A4110KD,1994,: 
,Thousand heads (animals),Slovenia,A4110KD,1994,: 
,Thousand heads (animals),Belgium,A4120,1994,: 
,Thousand heads (animals),Bulgaria,A4120,1994,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1994,: 
,Thousand heads (animals),Hungary,A4120,1994,: 
,Thousand heads (animals),Ireland,A4120,1994,3663.10 
,Thousand heads (animals),Lithuania,A4120,1994,: 
,Thousand heads (animals),Luxembourg,A4120,1994,: 
,Thousand heads (animals),Latvia,A4120,1994,: 
,Thousand heads (animals),Netherlands,A4120,1994,: 
,Thousand heads (animals),Poland,A4120,1994,: 
,Thousand heads (animals),Sweden,A4120,1994,: 
,Thousand heads (animals),Slovenia,A4120,1994,: 
,Thousand heads (animals),Albania,A4100,1994,: 
,Thousand heads (animals),Austria,A4100,1994,342.14 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,1994,: 
,Thousand heads (animals),Belgium,A4100,1994,119.00 
,Thousand heads (animals),Bulgaria,A4100,1994,3398.00 
,Thousand heads (animals),Cyprus,A4100,1994,255.00 
,Thousand heads (animals),Czechia,A4100,1994,165.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1994,2340.00 
,Thousand heads (animals),Denmark,A4100,1994,79.00 
,Thousand heads (animals),Estonia,A4100,1994,60.00 
,Thousand heads (animals),Greece,A4100,1994,9232.00 
,Thousand heads (animals),Spain,A4100,1994,23018.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,1994,97079.76 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,1994,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,1994,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,1994,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,1994,: 
,Thousand heads (animals),Finland,A4100,1994,80.00 
,Thousand heads (animals),France,A4100,1994,10320.00 
,Thousand heads (animals),Croatia,A4100,1994,: 
,Thousand heads (animals),Hungary,A4100,1994,947.00 
,Thousand heads (animals),Ireland,A4100,1994,5775.00 
,Thousand heads (animals),Iceland,A4100,1994,: 
,Thousand heads (animals),Italy,A4100,1994,10681.00 
,Thousand heads (animals),Lithuania,A4100,1994,40.00 
,Thousand heads (animals),Luxembourg,A4100,1994,6.00 
,Thousand heads (animals),Latvia,A4100,1994,86.30 
,Thousand heads (animals),Montenegro,A4100,1994,: 
,Thousand heads (animals),North Macedonia,A4100,1994,: 
,Thousand heads (animals),Malta,A4100,1994,: 
,Thousand heads (animals),Netherlands,A4100,1994,1300.00 
,Thousand heads (animals),Poland,A4100,1994,766.00 
,Thousand heads (animals),Portugal,A4100,1994,3475.00 
,Thousand heads (animals),Romania,A4100,1994,10897.00 
,Thousand heads (animals),Serbia,A4100,1994,: 
,Thousand heads (animals),Sweden,A4100,1994,483.00 
,Thousand heads (animals),Slovenia,A4100,1994,18.00 
,Thousand heads (animals),Slovakia,A4100,1994,397.00 
,Thousand heads (animals),Turkey,A4100,1994,: 
,Thousand heads (animals),United Kingdom,A4100,1994,29829.62 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,1994,: 
,Thousand heads (animals),Albania,A4110K,1994,: 
,Thousand heads (animals),Austria,A4110K,1994,209.00 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,1994,: 
,Thousand heads (animals),Belgium,A4110K,1994,86.00 
,Thousand heads (animals),Bulgaria,A4110K,1994,2621.00 
,Thousand heads (animals),Cyprus,A4110K,1994,: 
,Thousand heads (animals),Czechia,A4110K,1994,124.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,1994,1696.00 
,Thousand heads (animals),Denmark,A4110K,1994,74.00 
,Thousand heads (animals),Estonia,A4110K,1994,: 
,Thousand heads (animals),Greece,A4110K,1994,6009.00 
,Thousand heads (animals),Spain,A4110K,1994,17603.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,1994,70011.79 
,Thousand heads (animals),Finland,A4110K,1994,60.00 
,Thousand heads (animals),France,A4110K,1994,7755.00 
,Thousand heads (animals),Croatia,A4110K,1994,: 
,Thousand heads (animals),Hungary,A4110K,1994,734.00 
,Thousand heads (animals),Ireland,A4110K,1994,4545.00 
,Thousand heads (animals),Iceland,A4110K,1994,: 
,Thousand heads (animals),Italy,A4110K,1994,7898.00 
,Thousand heads (animals),Lithuania,A4110K,1994,27.40 
,Thousand heads (animals),Luxembourg,A4110K,1994,5.00 
,Thousand heads (animals),Latvia,A4110K,1994,57.40 
,Thousand heads (animals),Montenegro,A4110K,1994,: 
,Thousand heads (animals),North Macedonia,A4110K,1994,: 
,Thousand heads (animals),Malta,A4110K,1994,: 
,Thousand heads (animals),Netherlands,A4110K,1994,975.00 
,Thousand heads (animals),Poland,A4110K,1994,524.00 
,Thousand heads (animals),Portugal,A4110K,1994,2376.00 
,Thousand heads (animals),Romania,A4110K,1994,8049.00 
,Thousand heads (animals),Serbia,A4110K,1994,: 
,Thousand heads (animals),Sweden,A4110K,1994,287.00 
,Thousand heads (animals),Slovenia,A4110K,1994,19.60 
,Thousand heads (animals),Slovakia,A4110K,1994,258.00 
,Thousand heads (animals),Turkey,A4110K,1994,: 
,Thousand heads (animals),United Kingdom,A4110K,1994,20433.79 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,1994,: 
,Thousand heads (animals),Albania,A4110KC,1994,: 
,Thousand heads (animals),Austria,A4110KC,1994,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,1994,: 
,Thousand heads (animals),Belgium,A4110KC,1994,11.16 
,Thousand heads (animals),Bulgaria,A4110KC,1994,2358.00 
,Thousand heads (animals),Cyprus,A4110KC,1994,: 
,Thousand heads (animals),Czechia,A4110KC,1994,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,1994,: 
,Thousand heads (animals),Greece,A4110KC,1994,: 
,Thousand heads (animals),Spain,A4110KC,1994,3086.00 
,Thousand heads (animals),Finland,A4110KC,1994,: 
,Thousand heads (animals),France,A4110KC,1994,1481.00 
,Thousand heads (animals),Croatia,A4110KC,1994,: 
,Thousand heads (animals),Hungary,A4110KC,1994,: 
,Thousand heads (animals),Ireland,A4110KC,1994,: 
,Thousand heads (animals),Iceland,A4110KC,1994,: 
,Thousand heads (animals),Italy,A4110KC,1994,6259.00 
,Thousand heads (animals),Lithuania,A4110KC,1994,: 
,Thousand heads (animals),Luxembourg,A4110KC,1994,: 
,Thousand heads (animals),Latvia,A4110KC,1994,: 
,Thousand heads (animals),Montenegro,A4110KC,1994,: 
,Thousand heads (animals),North Macedonia,A4110KC,1994,: 
,Thousand heads (animals),Malta,A4110KC,1994,: 
,Thousand heads (animals),Netherlands,A4110KC,1994,: 
,Thousand heads (animals),Poland,A4110KC,1994,: 
,Thousand heads (animals),Portugal,A4110KC,1994,627.00 
,Thousand heads (animals),Romania,A4110KC,1994,: 
,Thousand heads (animals),Serbia,A4110KC,1994,: 
,Thousand heads (animals),Sweden,A4110KC,1994,: 
,Thousand heads (animals),Slovenia,A4110KC,1994,: 
,Thousand heads (animals),Slovakia,A4110KC,1994,: 
,Thousand heads (animals),Turkey,A4110KC,1994,: 
,Thousand heads (animals),United Kingdom,A4110KC,1994,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,1994,: 
,Thousand heads (animals),Albania,A4110KD,1994,: 
,Thousand heads (animals),Austria,A4110KD,1994,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,1994,: 
,Thousand heads (animals),Belgium,A4110KD,1994,74.48 
,Thousand heads (animals),Bulgaria,A4110KD,1994,: 
,Thousand heads (animals),Cyprus,A4110KD,1994,: 
,Thousand heads (animals),Czechia,A4110KD,1994,124.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,1994,: 
,Thousand heads (animals),Greece,A4110KD,1994,: 
,Thousand heads (animals),Spain,A4110KD,1994,14517.00 
,Thousand heads (animals),Finland,A4110KD,1994,: 
,Thousand heads (animals),France,A4110KD,1994,6274.00 
,Thousand heads (animals),Croatia,A4110KD,1994,: 
,Thousand heads (animals),Hungary,A4110KD,1994,: 
,Thousand heads (animals),Ireland,A4110KD,1994,: 
,Thousand heads (animals),Iceland,A4110KD,1994,: 
,Thousand heads (animals),Italy,A4110KD,1994,1639.00 
,Thousand heads (animals),Lithuania,A4110KD,1994,: 
,Thousand heads (animals),Luxembourg,A4110KD,1994,: 
,Thousand heads (animals),Latvia,A4110KD,1994,57.40 
,Thousand heads (animals),Montenegro,A4110KD,1994,: 
,Thousand heads (animals),North Macedonia,A4110KD,1994,: 
,Thousand heads (animals),Malta,A4110KD,1994,: 
,Thousand heads (animals),Netherlands,A4110KD,1994,: 
,Thousand heads (animals),Poland,A4110KD,1994,: 
,Thousand heads (animals),Portugal,A4110KD,1994,1749.00 
,Thousand heads (animals),Romania,A4110KD,1994,: 
,Thousand heads (animals),Serbia,A4110KD,1994,: 
,Thousand heads (animals),Sweden,A4110KD,1994,: 
,Thousand heads (animals),Slovenia,A4110KD,1994,: 
,Thousand heads (animals),Slovakia,A4110KD,1994,: 
,Thousand heads (animals),Turkey,A4110KD,1994,: 
,Thousand heads (animals),United Kingdom,A4110KD,1994,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,1994,: 
,Thousand heads (animals),Albania,A4120,1994,: 
,Thousand heads (animals),Austria,A4120,1994,133.14 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,1994,: 
,Thousand heads (animals),Belgium,A4120,1994,33.42 
,Thousand heads (animals),Bulgaria,A4120,1994,: 
,Thousand heads (animals),Cyprus,A4120,1994,: 
,Thousand heads (animals),Czechia,A4120,1994,41.00 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,1994,644.00 
,Thousand heads (animals),Denmark,A4120,1994,5.00 
,Thousand heads (animals),Estonia,A4120,1994,: 
,Thousand heads (animals),Greece,A4120,1994,3223.00 
,Thousand heads (animals),Spain,A4120,1994,5415.00 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,1994,27065.39 
,Thousand heads (animals),Finland,A4120,1994,20.00 
,Thousand heads (animals),France,A4120,1994,2565.00 
,Thousand heads (animals),Croatia,A4120,1994,: 
,Thousand heads (animals),Hungary,A4120,1994,: 
,Thousand heads (animals),Ireland,A4120,1994,1227.00 
,Thousand heads (animals),Iceland,A4120,1994,: 
,Thousand heads (animals),Italy,A4120,1994,2783.00 
,Thousand heads (animals),Lithuania,A4120,1994,: 
,Thousand heads (animals),Luxembourg,A4120,1994,1.00 
,Thousand heads (animals),Latvia,A4120,1994,28.90 
,Thousand heads (animals),Montenegro,A4120,1994,: 
,Thousand heads (animals),North Macedonia,A4120,1994,: 
,Thousand heads (animals),Malta,A4120,1994,: 
,Thousand heads (animals),Netherlands,A4120,1994,325.00 
,Thousand heads (animals),Poland,A4120,1994,242.00 
,Thousand heads (animals),Portugal,A4120,1994,1099.00 
,Thousand heads (animals),Romania,A4120,1994,: 
,Thousand heads (animals),Serbia,A4120,1994,: 
,Thousand heads (animals),Sweden,A4120,1994,196.00 
,Thousand heads (animals),Slovenia,A4120,1994,: 
,Thousand heads (animals),Slovakia,A4120,1994,: 
,Thousand heads (animals),Turkey,A4120,1994,: 
,Thousand heads (animals),United Kingdom,A4120,1994,9395.83 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,1994,: 
,Thousand heads (animals),Belgium,A4100,1993,: 
,Thousand heads (animals),Bulgaria,A4100,1993,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,1993,: 
,Thousand heads (animals),Hungary,A4100,1993,: 
,Thousand heads (animals),Ireland,A4100,1993,8626.70 
,Thousand heads (animals),Lithuania,A4100,1993,: 
,Thousand heads (animals),Luxembourg,A4100,1993,: 
,Thousand heads (animals),Latvia,A4100,1993,: 
,Thousand heads (animals),Netherlands,A4100,1993,: 
,Thousand heads (animals),Poland,A4100,1993,: 
,Thousand heads (animals),Sweden,A4100,1993,: 
,Thousand heads (animals),Slovenia,A4100,1993,: 
